0.2565	-0.009834	-0.5499
-0.04399	0.04626	-0.0536
-0.404	0.000548	-0.1701
-0.3263	0.04626	-0.1163
0.03662	0.5366	0.3268
0.3638	0.04715	-0.3941
-0.2322	0.01792	-0.5381
0.2066	0.682	0.4038
0.04116	0.04715	0.045
-0.4354	0.3344	0.1973
-0.3128	0.04626	0.1032
-0.09327	-0.5764	-0.325
0.2663	-0.01168	0.202
-0.2274	0.6713	0.4071
-0.2277	-0.5705	-0.3216
-0.1291	0.04626	0.009134
-0.1067	0.5364	0.3293
0.1935	0.04626	0.009134
-0.1962	0.04715	0.1153
0.3979	0.009128	0.06851
0.2966	0.04715	-0.1835
-0.1157	0.04626	-0.2821
0.301	0.04626	0.157
-0.4096	-0.5457	0.2662
0.1308	0.5393	0.3247
0.0501	0.04626	0.1301
0.009775	0.04626	-0.3538
0.3386	0.8115	0.4758
-0.04361	0.04681	0.1693
-0.1859	-0.5806	0.2534
0.2921	0.04684	-0.5181
0.06803	0.04626	-0.2373
0.1664	0.04715	-0.4896
-0.07983	0.04715	-0.188
0.1666	0.04715	-0.1522
-0.08432	0.04626	0.1167
0.4355	0.6754	0.3985
0.03667	0.04715	-0.4703
0.2921	0.04715	-0.07599
0.2697	0.5365	0.3203
0.3682	0.04715	0.02707
-0.1067	0.03771	-0.5268
-0.03054	0.04715	-0.5151
0.000814	0.04626	-0.09841
0.1622	-0.5845	-0.3048
-0.06639	-0.563	0.2476
0.1218	0.04626	-0.3941
-0.04863	0.744	0.4388
0.04129	-0.5772	-0.3016
-0.4057	-0.00448	-0.2597
-0.2728	0.6294	0.3829
0.1905	-0.0111	-0.5506
-0.3759	0.717	0.4028
0.1711	0.04715	0.0674
0.05458	-0.5712	0.2721
-0.371	0.04627	-0.4076
-0.4351	-0.1138	-0.06587
0.2741	-0.5795	-0.3019
0.2338	0.04626	-0.3897
-0.3144	0.03838	-0.5238
0.07252	0.778	0.4403
0.1711	-0.5597	0.2517
-0.4348	-0.4347	0.2128
0.06803	0.04626	-0.1746
0.3772	0.6071	0.345
0.3703	0.01891	-0.4993
-0.3962	0.01528	0.0405
-0.3902	-0.001887	0.1443
0.3892	-0.5883	-0.3229
0.1865	0.04715	-0.3563
-0.4484	-0.04635	0.02041
-0.3711	0.04715	-0.1611
-0.1885	0.04531	0.1719
0.08594	0.03432	-0.5275
0.2879	0.04715	0.04493
-0.1475	0.59	0.3615
0.3098	0.7179	0.4087
-0.02607	0.04626	-0.309
0.2159	0.04715	-0.09839
-0.4119	-0.3066	-0.1484
0.4175	0.7321	0.4054
-0.3508	0.04241	0.1513
0.2741	0.04626	0.1077
-0.01484	-0.00918	-0.5512
0.3638	0.04715	-0.07151
0.2515	0.7228	0.4169
-0.02606	0.04715	0.05844
0.1127	0.6217	0.3734
-0.4237	0.09285	0.1027
0.3276	0.04715	-0.2479
0.2784	-0.5634	0.2696
0.3887	0.02653	-0.1253
-0.4204	-0.6474	0.2942
0.03214	0.6877	0.4123
0.1084	0.04626	-0.1343
0.09493	0.04715	-0.05806
-0.3352	0.04715	0.04051
0.3824	0.03832	-0.2567
-0.156	0.7911	0.4405
-0.371	0.04627	-0.06256
-0.2591	0.04626	-0.008789
0.2204	0.04626	0.1167
-0.03938	0.5889	0.3587
0.3828	0.03537	-0.4445
0.198	0.01068	0.1908
0.2923	0.04715	-0.3093
0.06178	-0.008757	-0.5504
-0.4328	0.5701	0.342
0.1084	0.04626	-0.2732
-0.1291	0.04715	-0.3538
-0.1694	0.04715	-0.2597
0.3613	0.7403	0.4163
-0.1112	0.04715	-0.1298
-0.1695	0.04626	-0.08048
-0.08432	0.04626	0.0629
-0.07086	0.04715	-0.4165
-0.4326	-0.2204	-0.09995
0.005304	0.7869	0.4423
0.009779	0.04547	0.1665
0.1622	0.5771	0.3452
-0.4354	-0.5931	-0.3225
-0.3804	0.04482	-0.3448
-0.1291	-0.01156	0.2022
-0.412	-0.3775	-0.2147
-0.01412	0.002696	0.1941
0.4312	-0.6746	-0.3538
-0.2187	0.04626	-0.2776
0.3862	-0.5712	0.2719
-0.2594	0.04715	-0.4118
0.2383	0.7825	0.4403
0.3642	0.5442	0.3118
0.4087	-0.7545	-0.4031
0.3887	0.02653	-0.3224
-0.2098	0.7869	0.4413
-0.4088	0.1324	0.07249
0.4087	-0.1854	-0.09391
0.3823	0.04038	-0.02372
0.4129	-0.141	0.1353
0.4265	0.05245	0.05202
-0.3967	0.000054	-0.4712
0.2652	0.04715	-0.003956
0.4055	-0.003311	-0.2149
-0.2904	0.02629	0.1815
0.2921	0.8155	0.452
0.4179	-0.5107	-0.2625
0.1575	0.7072	0.4171
-0.1601	0.7117	0.4273
-0.3039	0.04626	-0.318
-0.4096	-0.01096	0.08233
-0.435	-0.5443	-0.3072
-0.3427	-0.5854	-0.3279
-0.2098	0.04626	-0.4748
-0.4099	-0.6808	-0.3577
-0.4084	-0.07785	0.1391
-0.3483	0.6101	0.3641
-0.2411	0.04626	-0.076
0.2118	0.5897	0.351
0.09155	0	0.1955
0.005295	0.04626	-0.2463
-0.1963	0.04626	-0.1746
-0.1784	0.04715	-0.3672
-0.393	0.6566	0.3755
-0.2949	-0.5583	0.2558
-0.4293	0.048	0.02303
0.433	-0.1119	-0.03915
-0.4354	-0.741	0.3004
0.3901	0.6502	0.3657
-0.2272	0.04715	0.07668
-0.268	0.04626	-0.2283
0.2831	0.04626	-0.1298
-0.01261	0.04715	0.009149
-0.01261	0.04715	-0.4658
0.09043	0.04626	0.0405
-0.2544	0.7509	0.4292
0.1532	0.04626	-0.04015
0.2114	0.04626	-0.4703
0.4089	-0.04662	0.1341
-0.4563	0.01176	0.08979
-0.1022	0.6481	0.3911
0.4175	0.3988	0.219
0.2293	0.04626	-0.2104
0.4353	-0.6025	0.2774
0.4094	-0.01048	-0.03117
0.1532	0.6633	0.3936
0.3462	0.03368	0.1684
0.02771	0.04715	-0.1387
-0.2544	0.5892	0.3618
0.4071	-0.006234	-0.415
0.08608	0.7325	0.4327
0.422	-0.2973	0.1757
-0.3352	0.04626	-0.2283
-0.3869	0.0309	-0.2956
-0.2307	0.02542	0.1829
-0.09775	0.7911	0.4405
0.4354	0.5226	0.3004
-0.03503	0.04626	-0.1701
-0.05518	0.6322	0.3811
0.1308	0.04545	-0.5213
0.4088	-0.5259	0.2556
0.2294	0.6442	0.3811
-0.4085	-0.4587	-0.2552
0.4355	-0.5838	-0.3053
-0.4444	-0.03173	-0.02317
-0.09328	0.04626	-0.02223
0.06356	0.04715	0.08532
0.3145	0.04626	-0.4165
-0.2053	0.04715	-0.1118
0.1591	0.03441	0.1785
0.4356	-0.6694	0.2955
-0.2426	0.8245	0.4775
0.4357	-0.03682	-0.003588
0.1352	0.7992	0.4694
-0.01257	0.7125	0.4251
-0.3834	0.5736	0.3348
-0.4204	0.4893	0.2969
-0.3128	0.04715	-0.4793
0.4349	-0.3791	0.2222
0.1804	0.02797	-0.5304
0.1935	0.04715	-0.2821
-0.1336	0.04715	-0.1701
-0.1918	0.04386	-0.5204
0.1442	0.04626	-0.2418
-0.2411	0.04715	-0.179
0.189	0.7869	0.4423
0.08589	0.5369	0.3259
-0.2904	0.5415	0.3359
0.3593	0.04715	0.1258
0.06056	0.04097	0.1737
-0.3218	0.04715	-0.004294
0.3279	0.04626	-0.3493
-0.1695	0.04626	-0.01327
-0.399	0.007081	-0.3673
-0.4345	0.00532	-0.000517
-0.4094	-0.5263	-0.2721
0.4352	0.1238	0.08528
-0.4159	-0.755	-0.3989
-0.2232	0.04715	-0.3224
-0.02607	0.04626	-0.2149
-0.4101	0.3593	0.2239
-0.4114	0.7254	0.4284
0.4091	0.2495	0.1607
-0.4348	0.6268	0.3733
-0.09775	0.04715	-0.2328
0.07251	0.04626	0.000172
0.1397	0.04715	-0.4344
-0.3015	0.6641	0.3943
-0.1556	0.6275	0.383
0.3888	0.02885	-0.1743
-0.3596	0.7775	0.458
-0.4293	0.04784	0.08649
0.3542	0.7779	0.4372
0.4084	-0.01044	-0.3105
0.4481	-0.003186	0.06757
-0.4354	0.433	0.26
0.4088	-0.4542	0.2242
-0.192	0.5768	0.3555
-0.1156	0.7056	0.4256
-0.08436	0.5682	0.3481
0.2696	0.5738	0.3418
-0.4354	0.2448	0.1525
-0.2971	0.8164	0.4797
0.422	0.5897	0.3531
-0.4099	-0.4524	0.2426
0.4262	-0.7638	0.2964
-0.07983	0.04715	-0.309
0.07251	0.04626	-0.4434
-0.03055	0.04626	-0.3762
-0.286	0.04626	-0.1029
0.416	-0.2089	0.1529
0.4104	0.1958	0.1322
-0.2723	0.03503	-0.5278
-0.1157	0.000781	-0.5455
0.01869	0.6357	0.3835
0.01874	0.04626	0.08083
0.3726	0.04715	0.07673
0.1935	0.04715	-0.188
-0.4088	-0.2172	0.1784
-0.08283	0.03426	0.1782
0.4089	0.09221	0.09825
-0.389	-0.5808	0.2556
0.2876	0.6405	0.3758
-0.153	0.0204	0.1846
0.2757	0.02556	0.1833
0.3743	-0.0116	0.1766
-0.3039	0.7911	0.4405
-0.4119	-0.1849	-0.107
-0.3032	-0.01151	0.2016
0.06349	0.6105	0.3683
0.4265	-0.3687	-0.21
-0.4123	0.02864	0.119
0.431	0.3298	0.1808
-0.1153	0.04715	-0.4479
-0.147	0.04715	0.1212
0.4088	0.02521	0.1122
0.02771	0.04715	-0.43
-0.335	0.7165	0.4083
-0.353	0.02687	-0.515
-0.2904	0.04715	-0.3852
-0.4328	0.1938	0.1312
-0.147	0.03263	-0.5284
-0.05892	-0.5755	-0.3033
0.4131	-0.2664	-0.1258
0.3145	0.6789	0.389
0.09044	0.04715	0.1256
-0.2725	0.04715	0.09876
0.1263	0.04626	-0.3538
0.3682	0.04626	-0.3538
0.1935	0.04626	-0.04912
-0.3128	0.6262	0.3774
-0.08842	0.8314	0.4614
-0.1918	0.6438	0.3908
0.4311	0.4646	0.2562
-0.1649	0.7521	0.4348
-0.4204	-0.2973	0.1757
-0.1202	0.04715	-0.4882
-0.2591	-0.5926	-0.3095
0.1304	0.04715	0.04521
-0.1871	0.6843	0.4155
0.05459	0.7992	0.4694
0.2652	0.04715	-0.4882
0.4095	-0.01154	0.03602
0.3035	0.6034	0.3535
0.2338	0.04626	-0.2642
-0.2187	0.04626	-0.3717
0.2517	0.04626	-0.3538
0.1083	0.657	0.3933
0.4072	-0.008292	-0.1193
-0.01717	0.6179	0.3744
-0.4084	0.06112	0.05379
-0.4095	-0.344	0.1881
-0.2053	-0.007776	-0.5506
0.3102	0.5395	0.3201
-0.1784	0.04626	0.06738
0.2728	0.04715	-0.4126
-0.3915	0.02413	-0.4345
0.3423	0.04398	-0.5095
0.4129	-0.3651	0.1933
0.005246	0.5641	0.343
-0.01262	0.8213	0.4553
-0.4352	-0.5342	0.2393
-0.4095	0.4061	0.2495
0.01427	-0.5837	-0.3286
0.4401	-0.07337	0.008468
0.04568	0.5783	0.3486
-0.06638	0.02376	-0.533
0.4305	-0.4476	-0.2267
-0.4095	-0.5056	0.2562
0.08148	0.04715	-0.3717
-0.01261	0.04715	-0.1387
-0.2187	-0.5597	0.2517
-0.05294	0.04715	0.09428
0.198	0.04626	0.157
0.4331	-0.7299	-0.3848
0.4327	-0.2244	0.184
0.06803	0.04626	-0.4927
-0.4097	-0.1717	0.1448
0.0501	0.04626	-0.0536
0.3593	0.04626	-0.1567
-0.09328	0.04626	-0.3852
0.04564	0.04715	-0.2059
0.2563	0.02524	-0.53
0.3279	0.04715	-0.05806
0.07252	0.04715	-0.2955
0.2518	0.04715	-0.08495
-0.2994	0.04715	0.1391
-0.371	0.7502	0.4213
-0.08426	0.7259	0.4342
0.1084	0.04626	-0.09392
-0.2949	0.04626	-0.1477
-0.138	0.5556	0.3402
0.0501	0.04626	-0.3448
-0.008148	0.04626	-0.04015
0.3324	0.04626	0.0405
-0.3083	0.04715	-0.2642
0.4309	-0.07313	0.1178
0.2921	0.04626	-0.4613
-0.04398	0.04715	-0.4434
0.1801	0.04715	-0.1163
0.2275	-0.01081	0.2013
-0.2367	0.04626	-0.5106
-0.4091	-0.01065	-0.1342
-0.1874	-0.5705	-0.3216
-0.2906	0.7419	0.4232
-0.1276	-0.5716	-0.3089
-0.2142	0.04715	0.000187
0.2739	0.7614	0.4321
-0.3991	0.007163	-0.2149
-0.3714	0.04715	-0.1071
-0.393	0.02118	-0.008779
-0.2217	-0.006458	0.1999
0.4099	-0.6944	0.3055
-0.4354	-0.3601	0.2108
0.2428	0.04626	0.02706
-0.1549	0.8229	0.4796
0.2876	0.007632	-0.5396
0.4351	-0.2666	0.1919
-0.1649	0.04715	-0.4212
0.1278	0.01451	0.1878
-0.3711	0.04715	0.04948
0.1576	0.04626	0.000172
0.1263	0.04715	0.1346
0.3055	-0.5837	-0.3286
-0.1202	0.04715	0.045
-0.3442	0.04626	0.07635
-0.03503	0.04626	-0.08944
-0.1739	0.04715	-0.2059
0.2204	0.04626	-0.4345
-0.3352	0.04626	-0.07152
-0.09327	-0.5761	0.2712
-0.3442	0.04626	-0.1925
-0.4084	0.5494	0.3228
-0.4348	-0.1412	0.1622
0.01426	0.04626	-0.5017
0.2125	0.7993	0.4676
0.4104	-0.3188	-0.1553
0.4041	-0.01031	0.1197
0.07246	0.6882	0.4116
0.1382	-0.5562	0.2671
-0.4089	-0.03306	-0.01323
0.2204	0.01337	-0.5379
-0.4097	-0.6088	0.2834
-0.4353	-0.4048	-0.2063
-0.03946	0.689	0.4125
0.1662	0.7574	0.4378
-0.3883	0.03002	-0.188
-0.1202	0.04626	-0.318
0.1756	0.04715	-0.4524
0.301	0.04715	-0.2194
-0.01264	0.7467	0.4411
-0.1291	0.04626	-0.09841
-0.277	0.04626	-0.4479
-0.07536	0.04626	-0.07152
-0.4085	0.312	0.1884
-0.1336	0.04626	-0.03119
0.1577	0.04715	-0.1925
0.2025	0.04715	-0.1477
-0.3442	0.04715	-0.4344
0.3413	0.6054	0.3481
-0.4083	-0.1047	-0.0402
-0.4159	-0.1428	-0.05646
-0.3271	-0.000049	-0.5405
0.06804	0.04715	-0.1387
0.1084	0.04715	-0.2373
-0.2187	0.04626	0.1525
-0.2091	0.5373	0.3317
-0.2591	0.04715	-0.04462
0.05494	0.7163	0.4256
0.3889	-0.0114	-0.5032
-0.3426	0.5684	0.3442
0.06952	-0.59	-0.32
0.4136	-0.1159	-0.0687
-0.4347	-0.3082	-0.1756
0.413	0.7005	0.3877
0.3596	0.58	0.3308
0.00531	0.04715	-0.3893
0.2382	0.5564	0.3328
-0.4085	-0.7634	0.3183
0.35	0.6717	0.3828
-0.2615	0.6678	0.3991
-0.041	0.04715	0.1342
0.3153	0.02536	0.1829
0.02022	-0.01103	-0.5517
-0.2277	0.04626	-0.4345
0.2473	-0.563	0.2476
0.4265	0.6418	0.3818
0.4333	0.1948	0.1057
-0.2949	0.04626	0.06738
0.4359	-0.4273	0.2287
-0.4096	-0.7202	0.3116
-0.4127	-0.4158	0.2338
0.1128	0.04715	-0.309
0.2874	0.04715	-0.03096
0.3918	0.02061	-0.2881
-0.41	-0.2202	-0.1266
-0.1874	0.04626	-0.4479
-0.4355	0.6615	0.3765
0.1306	0.731	0.4311
0.3886	0.0286	-0.2239
-0.4347	0.604	0.3346
-0.2636	0.003256	-0.546
0.4338	0.5757	0.3191
0.3918	0.02294	-0.4043
-0.3621	0.04715	-0.3135
-0.4245	-0.6877	-0.3883
-0.2846	0.04715	0.01454
0.2022	0.7138	0.4171
-0.2229	0.7039	0.4173
0.422	-0.6418	-0.3627
-0.4204	-0.574	-0.2978
0.2407	0.6933	0.403
0.1442	0.6113	0.3647
0.4175	-0.7284	0.3151
-0.4096	-0.268	0.1946
-0.4345	-0.219	0.1559
-0.4545	-0.02085	0.05935
0.0994	0.7987	0.4444
0.4355	-0.1135	0.1311
0.2293	0.04715	-0.004294
-0.08431	0.04715	-0.2687
-0.2546	0.04715	-0.309
0.1218	0.5679	0.341
-0.2322	0.04715	0.1212
-0.3308	0.04626	-0.4031
-0.3847	0.7953	0.4434
0.31	0.04715	-0.1522
0.4091	-0.2303	-0.1297
0.2611	0.04715	0.1391
-0.0036	0.684	0.4089
-0.4346	0.2926	0.1603
0.4479	0.01421	0.1063
0.3902	0.02358	0.03752
0.3055	-0.563	0.2476
-0.1515	-0.5801	0.2579
-0.0731	0.6635	0.3991
-0.1157	0.01952	0.1861
-0.4351	-0.6729	0.2752
-0.4121	-0.6173	-0.3219
-0.3821	0.04182	-0.2642
0.1576	0.7987	0.4444
-0.07087	0.769	0.4401
0.05945	0.8313	0.4613
-0.3753	0.03265	0.1308
-0.4086	-0.05095	0.1169
0.2117	0.6185	0.3693
-0.3698	-0.006853	0.1702
-0.1198	0.6767	0.4097
-0.358	0.6905	0.3938
0.4327	-0.1392	0.1619
0.1009	-0.01104	-0.5511
-0.4354	-0.5664	0.2685
-0.4148	-0.6365	0.2634
0.1431	0.8311	0.4637
0.1935	-0.5677	-0.3178
0.4343	0.08739	0.07158
0.3095	0.04715	-0.4894
0.3059	0.04715	0.1167
-0.3915	0.02413	-0.04911
-0.2278	0.5687	0.3518
0.2831	0.04626	-0.2776
0.4088	-0.5931	0.2601
0.4467	-0.04347	0.07262
-0.4354	0.1148	0.0808
0.08859	-0.5604	0.2691
-0.2143	0.8242	0.4569
0.4113	-0.5636	-0.3189
-0.07983	0.04715	-0.5106
0.3505	0.04715	-0.004326
-0.412	-0.3372	-0.1922
-0.4157	-0.7192	-0.406
0.3766	0.04707	-0.1029
-0.4121	-0.1563	-0.09116
-0.01709	0.04715	-0.2776
0.4134	-0.6823	0.2753
0.2652	0.04715	-0.1925
-0.09327	0.04715	0.1481
0.3324	0.04626	-0.3852
0.3696	0.04515	-0.4799
0.1278	-0.5854	-0.3279
-0.3946	0.01823	-0.1387
-0.3235	0.5395	0.337
0.18	0.04626	0.09875
0.2965	0.04626	0.07635
-0.2543	0.7195	0.4205
-0.4355	-0.08679	-0.04017
0.434	-0.4606	0.2438
-0.1515	0.04715	0.03603
0.1845	0.04715	-0.08047
0.1173	0.04715	-0.1656
-0.237	0.04715	-0.2507
-0.4031	0.6984	0.3947
0.4175	0.6719	0.3717
-0.1247	0.6192	0.3776
0.2831	0.04626	-0.3404
-0.4346	-0.2765	-0.1579
0.1756	0.5515	0.3305
-0.04847	-0.5761	0.2712
0.4357	0.2672	0.166
-0.1739	0.8155	0.452
-0.2411	0.6346	0.3868
0.301	0.04626	0.01361
0.0546	0.7511	0.4398
-0.2008	0.04626	-0.2463
-0.4298	0.7219	0.4014
0.2114	0.04715	0.03603
0.009791	0.04715	-0.06702
-0.1609	0.04715	0.1552
-0.1515	0.04626	-0.3897
0.1532	0.04626	-0.3717
0.4355	-0.5214	0.238
0.1845	0.6524	0.3889
0.4102	-0.4271	-0.2411
0.3234	0.7448	0.4201
-0.393	0.02118	-0.3269
-0.04861	0.04715	-0.4792
0.4088	0.1417	0.08083
-0.4123	-0.649	-0.3399
-0.4349	-0.701	0.3066
0.3954	0.5799	0.3245
-0.409	0.0969	0.06738
0.4358	-0.1988	-0.1074
0.4113	-0.08366	-0.05059
-0.3799	0.01852	-0.4913
0.3917	0.02276	-0.05061
-0.4096	0.05914	0.1098
-0.0753	0.5421	0.3312
0.4113	0.3679	0.2018
0.3902	0.7409	0.4331
0.4108	0.4378	0.2411
0.4339	-0.4862	-0.2751
0.2428	-0.5846	-0.3049
-0.435	-0.7546	-0.4243
0.2429	0.7531	0.4292
-0.41	0.517	0.2854
0.1353	0.04715	-0.4793
0.02323	0.04715	0.009149
0.1308	0.04626	-0.06256
-0.0619	0.04715	-0.3807
0.2607	0.04626	-0.3
0.1442	0.04715	-0.1298
-0.3487	0.04626	-0.1387
-0.375	0.627	0.3663
-0.4024	0.003486	-0.07599
0.4112	0.543	0.2997
-0.2769	0.5677	0.3502
-0.147	0.04715	-0.2866
0.1397	0.04715	-0.2776
-0.2008	0.04626	-0.076
-0.4294	-0.4563	-0.2316
0.2084	0.8306	0.4661
0.4086	-0.01518	0.004662
-0.4072	-0.007416	-0.2911
0.2607	0.8126	0.4505
-0.4081	-0.009817	-0.4435
0.4091	-0.6696	-0.3757
-0.3915	0.02413	-0.3986
0.3153	0.02694	-0.5256
-0.2949	0.04715	-0.02221
-0.3804	0.04482	-0.3762
0.09044	0.04715	-0.2014
-0.003671	0.02863	-0.5311
-0.09775	0.04715	-0.09839
0.2518	0.04715	-0.1163
-0.3442	0.04626	0.1077
-0.4355	0.4821	0.2693
-0.408	-0.01114	0.009132
-0.2367	0.04715	0.045
0.2204	0.04715	-0.3538
0.2024	0.04626	0.06738
-0.1071	0.04715	0.08513
0.1084	0.04715	-0.4345
-0.3039	0.04626	-0.2283
0.02771	0.04715	-0.3224
-0.4355	0.3652	0.2028
0.4099	-0.7617	0.323
-0.3962	0.01528	0.07187
-0.4084	-0.01969	0.1167
0.3834	0.7853	0.4619
0.189	-0.5761	0.2712
0.4331	-0.2516	-0.1444
-0.01561	0.03219	0.1784
-0.1784	0.02077	-0.5362
-0.4088	0.173	0.0988
-0.07536	0.8027	0.4721
-0.03242	0.8211	0.4807
0.4308	-0.0495	-0.03144
